transaction_id,account_id,transaction_amount,transaction_frequency,merchant_category,location,time_pattern,is_night_transaction,is_weekend,account_age_days,avg_monthly_income,debt_to_income,interest_rate,credit_utilization,failed_login_attempts,device_risk_score,is_risk
TXN_11518,ACC_279,84.76,5,Utilities,International_LowRisk,6,0,0,156,5693.24,0.16,11.41,0.49,0,0.26,0
TXN_11519,ACC_572,39.8,3,Utilities,International_LowRisk,14,0,0,2078,5027.87,0.31,5.82,0.27,2,0.14,0
TXN_11520,ACC_922,19.08,2,Electronics,Domestic,5,1,1,162,5878.12,0.19,15.83,0.58,0,0.19,0
TXN_11521,ACC_516,5126.52,21,Wire_Transfer,Online_Unverified,12,0,1,3648,6523.73,0.78,12.71,0.86,3,0.85,1
TXN_11522,ACC_833,121.06,1,Utilities,International_LowRisk,19,0,0,3420,4538.42,0.39,10.68,0.14,0,0.33,0
TXN_11523,ACC_399,2168.39,19,Crypto_Exchange,International_HighRisk,23,1,0,2965,9127.56,0.81,9.03,0.85,4,0.73,1
TXN_11524,ACC_623,27.96,5,Electronics,Domestic,3,1,1,2404,6469.06,0.28,8.22,0.13,0,0.03,0
TXN_11525,ACC_214,166.87,4,Luxury_Goods,Domestic,21,0,0,890,7226.01,0.23,5.81,0.13,0,0.3,0
TXN_11526,ACC_437,32.26,4,Electronics,Domestic,22,0,0,1432,3057.84,0.21,9.08,0.5,0,0.38,0
TXN_11527,ACC_555,67.74,1,Grocery,Domestic,8,0,0,636,5219.69,0.19,7.29,0.36,0,0.32,0
TXN_11528,ACC_126,71.5,5,Grocery,Domestic,11,0,0,678,9467.49,0.23,8.98,0.27,1,0.2,0
TXN_11529,ACC_412,17.32,3,Utilities,Domestic,9,0,1,1227,8878.45,0.17,14.17,0.19,0,0.31,0
TXN_11530,ACC_363,96.63,3,Electronics,Domestic,6,0,0,1092,7834.49,0.39,7.08,0.47,0,0.09,0
TXN_11531,ACC_620,295.47,3,Luxury_Goods,Online_Unverified,12,0,0,2667,7292.73,0.45,13.03,0.59,2,0.05,0
TXN_11532,ACC_973,40.35,8,Utilities,Domestic,12,0,0,3596,6839.5,0.29,13.27,0.14,0,0.18,0
TXN_11533,ACC_279,73.62,6,Utilities,Domestic,21,0,0,875,6242.25,0.46,5.98,0.4,0,0.14,0
TXN_11534,ACC_384,157.63,6,Electronics,International_LowRisk,3,1,0,2362,5481.81,0.25,6.49,0.43,0,0.05,0
TXN_11535,ACC_112,10140.39,31,Crypto_Exchange,International_HighRisk,16,0,0,1519,6970.91,0.46,8.02,0.79,2,0.61,1
TXN_11536,ACC_780,32.01,5,Grocery,International_LowRisk,10,0,0,2220,1500.0,0.42,10.63,0.44,0,0.16,0
TXN_11537,ACC_650,3619.18,24,Wire_Transfer,Online_Unverified,1,1,0,1032,4893.78,0.51,10.49,0.74,2,0.68,1
TXN_11538,ACC_362,114.25,4,Luxury_Goods,Domestic,20,0,0,1898,5036.29,0.37,14.22,0.2,0,0.38,0
TXN_11539,ACC_723,113.58,2,Grocery,Domestic,23,1,1,572,8645.86,0.16,4.59,0.23,1,0.11,0
TXN_11540,ACC_162,44.71,2,Grocery,Domestic,18,0,0,3230,4793.2,0.31,12.73,0.49,0,0.29,0
TXN_11541,ACC_908,73.91,8,Electronics,Domestic,3,1,0,2251,2363.25,0.35,10.35,0.3,0,0.07,0
TXN_11542,ACC_712,17.91,2,Utilities,Domestic,18,0,0,1843,6678.79,0.34,9.63,0.51,0,0.13,0
TXN_11543,ACC_299,55.34,5,Electronics,International_LowRisk,14,0,0,2493,6373.22,0.44,8.92,0.29,0,0.13,0
TXN_11544,ACC_746,239.93,5,Grocery,Domestic,16,0,0,2209,7465.58,0.23,13.29,0.38,0,0.18,0
TXN_11545,ACC_381,106.11,3,Electronics,Domestic,20,0,0,1337,8286.38,0.23,8.33,0.49,0,0.33,0
TXN_11546,ACC_621,37.74,5,Utilities,Domestic,2,1,0,3560,7783.79,0.27,10.94,0.33,0,0.01,0
TXN_11547,ACC_753,1229.07,32,Electronics,International_HighRisk,6,0,0,903,6070.92,0.54,6.69,0.74,2,0.94,1
TXN_11548,ACC_414,53.07,5,Utilities,Domestic,16,0,0,891,1500.0,0.42,9.78,0.46,1,0.08,0
TXN_11549,ACC_258,165.25,3,Grocery,Domestic,12,0,0,673,5500.26,0.49,6.33,0.17,0,0.3,0
TXN_11550,ACC_628,31.11,5,Travel,International_LowRisk,13,0,0,1106,7586.06,0.31,13.79,0.47,0,0.06,0
TXN_11551,ACC_976,5299.99,19,Crypto_Exchange,Domestic,9,0,0,1321,8563.31,0.46,4.12,0.88,6,0.84,1
TXN_11552,ACC_560,19.02,7,Grocery,Domestic,13,0,1,1704,3682.16,0.24,12.6,0.44,0,0.34,0
TXN_11553,ACC_924,203.69,4,Grocery,Domestic,8,0,1,2965,4976.48,0.48,10.15,0.12,0,0.13,0
TXN_11554,ACC_952,190.56,4,Utilities,Domestic,12,0,0,2559,5900.61,0.23,16.4,0.23,0,0.1,0
TXN_11555,ACC_976,41.39,8,Grocery,Domestic,5,1,0,2458,6005.33,0.2,11.93,0.56,1,0.23,0
TXN_11556,ACC_147,186.7,5,Luxury_Goods,Domestic,22,0,0,2430,7166.46,0.42,8.24,0.19,2,0.39,0
TXN_11557,ACC_203,38.18,5,Grocery,Domestic,17,0,0,580,6830.48,0.31,8.99,0.5,0,0.17,0
TXN_11558,ACC_175,129.67,3,Grocery,International_LowRisk,13,0,0,2381,6525.04,0.39,15.72,0.3,0,0.15,0
TXN_11559,ACC_190,108.8,5,Utilities,Domestic,17,0,0,3377,5691.69,0.22,7.16,0.14,0,0.31,0
TXN_11560,ACC_122,102.43,6,Grocery,International_LowRisk,22,0,0,1509,6503.59,0.33,11.16,0.23,2,0.02,0
TXN_11561,ACC_556,327.04,8,Luxury_Goods,Domestic,10,0,0,845,5237.52,0.48,5.64,0.31,0,0.26,0
TXN_11562,ACC_820,150.17,7,Grocery,International_LowRisk,0,1,1,3331,7698.9,0.41,11.82,0.49,0,0.23,0
TXN_11563,ACC_149,15537.31,26,Crypto_Exchange,Domestic,16,0,0,161,8120.05,0.78,15.96,0.69,4,0.81,1
TXN_11564,ACC_616,4676.72,26,Wire_Transfer,Domestic,17,0,0,2628,5050.28,0.6,8.41,0.8,3,0.83,1
TXN_11565,ACC_168,136.4,3,Luxury_Goods,Domestic,17,0,0,3496,9435.7,0.22,9.95,0.44,0,0.3,0
TXN_11566,ACC_687,3192.25,32,Gambling,International_LowRisk,6,0,0,1795,6439.47,0.61,15.19,0.87,6,0.9,1
TXN_11567,ACC_937,36.29,6,Grocery,Domestic,23,1,1,2683,5919.12,0.16,13.12,0.16,0,0.4,0
TXN_11568,ACC_564,214.93,7,Utilities,International_LowRisk,13,0,0,56,7388.29,0.25,12.88,0.6,0,0.35,0
TXN_11569,ACC_499,29.71,4,Grocery,Domestic,13,0,1,3174,6715.97,0.28,12.07,0.52,0,0.17,0
TXN_11570,ACC_568,447.96,3,Electronics,Domestic,18,0,0,637,11713.72,0.45,10.02,0.39,0,0.03,0
TXN_11571,ACC_285,24.81,6,Grocery,Domestic,1,1,0,1371,6647.73,0.2,15.67,0.27,2,0.23,0
TXN_11572,ACC_335,211.8,5,Electronics,Domestic,5,1,0,919,8887.17,0.3,6.47,0.1,0,0.28,0
TXN_11573,ACC_127,8958.98,20,Grocery,International_HighRisk,14,0,1,1848,4832.8,0.66,11.49,0.74,1,0.67,1
TXN_11574,ACC_988,26.18,8,Luxury_Goods,International_LowRisk,12,0,1,872,5140.22,0.4,10.94,0.29,0,0.03,0
TXN_11575,ACC_704,2423.95,26,Crypto_Exchange,Domestic,5,1,0,2145,6810.31,0.82,15.14,0.77,6,0.82,1
TXN_11576,ACC_224,210.49,6,Grocery,Domestic,15,0,0,1327,5703.43,0.4,5.05,0.25,0,0.08,0
TXN_11577,ACC_315,215.47,2,Travel,International_LowRisk,11,0,0,96,8425.01,0.19,14.39,0.46,1,0.29,1
TXN_11578,ACC_922,20.1,5,Utilities,Online_Unverified,3,1,0,1808,8831.19,0.2,10.98,0.29,0,0.02,0
TXN_11579,ACC_767,314.18,7,Grocery,Online_Unverified,2,1,0,94,7783.89,0.15,5.21,0.52,1,0.16,0
TXN_11580,ACC_381,3763.56,15,Luxury_Goods,International_HighRisk,1,1,1,2342,5959.46,0.5,6.65,0.96,2,0.78,1
TXN_11581,ACC_109,18.6,1,Grocery,Domestic,22,0,0,3316,9685.93,0.45,10.65,0.24,0,0.18,0
TXN_11582,ACC_857,26.56,7,Electronics,Domestic,13,0,0,2154,9430.42,0.44,15.17,0.6,0,0.18,0
TXN_11583,ACC_859,6565.1,11,Crypto_Exchange,International_LowRisk,11,0,0,152,5198.69,0.45,9.91,0.73,2,0.64,1
TXN_11584,ACC_609,150.66,5,Grocery,Domestic,11,0,0,146,5846.7,0.48,4.67,0.47,0,0.35,0
TXN_11585,ACC_439,16.47,7,Grocery,Domestic,23,1,0,1574,4087.96,0.24,10.39,0.24,0,0.27,0
TXN_11586,ACC_839,84.61,4,Utilities,Domestic,0,1,0,301,4728.06,0.29,7.14,0.44,0,0.21,0
TXN_11587,ACC_587,36.81,1,Utilities,Domestic,17,0,0,1953,4189.1,0.41,11.35,0.47,0,0.15,0
TXN_11588,ACC_363,116.47,2,Grocery,International_LowRisk,11,0,0,3096,7950.16,0.32,11.07,0.37,0,0.2,0
TXN_11589,ACC_684,165.85,3,Grocery,Domestic,4,1,0,366,3859.85,0.2,10.07,0.47,0,0.05,0
TXN_11590,ACC_834,6705.5,16,Utilities,International_HighRisk,3,1,1,3020,6022.49,0.59,11.54,0.86,2,0.97,1
TXN_11591,ACC_775,59.88,5,Grocery,International_LowRisk,14,0,0,569,4111.63,0.35,4.42,0.54,0,0.36,0
TXN_11592,ACC_483,218.02,7,Electronics,Domestic,1,1,0,3283,4474.71,0.31,14.23,0.26,0,0.19,0
TXN_11593,ACC_286,30.97,6,Grocery,International_LowRisk,7,0,1,1999,3819.75,0.48,8.67,0.55,0,0.34,0
TXN_11594,ACC_452,1916.92,14,Grocery,International_HighRisk,18,0,0,2574,5528.64,0.64,14.82,0.85,4,0.67,1
TXN_11595,ACC_369,18.92,6,Utilities,Domestic,8,0,0,793,7170.11,0.42,15.6,0.48,0,0.26,0
TXN_11596,ACC_926,1915.58,29,Wire_Transfer,International_LowRisk,14,0,0,3156,7629.58,0.45,7.0,0.65,3,0.8,1
TXN_11597,ACC_631,27.75,3,Grocery,International_LowRisk,13,0,0,1903,5121.78,0.16,15.4,0.19,0,0.11,0
TXN_11598,ACC_223,282.96,7,Electronics,Domestic,11,0,0,369,7435.38,0.15,16.31,0.44,0,0.27,0
TXN_11599,ACC_616,7858.27,34,Grocery,International_HighRisk,16,0,1,938,5863.68,0.59,11.03,0.87,6,0.95,1
TXN_11600,ACC_894,27.61,3,Grocery,International_LowRisk,11,0,0,2203,7701.47,0.23,10.98,0.17,0,0.37,0
TXN_11601,ACC_919,188.32,3,Utilities,Domestic,22,0,0,440,6150.7,0.15,15.3,0.22,0,0.25,0
TXN_11602,ACC_750,78.28,7,Electronics,International_LowRisk,22,0,1,1170,9220.34,0.31,13.69,0.34,1,0.21,0
TXN_11603,ACC_510,104.78,8,Grocery,Online_Unverified,13,0,0,2985,3612.15,0.16,5.85,0.23,0,0.13,0
TXN_11604,ACC_100,142.3,2,Grocery,International_LowRisk,21,0,0,1710,7389.71,0.33,15.18,0.48,0,0.28,0
TXN_11605,ACC_592,10139.85,13,Crypto_Exchange,International_LowRisk,7,0,0,1746,5959.26,0.57,4.71,0.86,6,0.91,1
TXN_11606,ACC_500,475.73,5,Electronics,Domestic,11,0,1,1674,3720.44,0.38,10.21,0.38,0,0.24,0
TXN_11607,ACC_857,18.91,5,Electronics,International_LowRisk,6,0,0,74,4939.71,0.3,6.77,0.46,0,0.25,0
TXN_11608,ACC_633,36.13,4,Grocery,Domestic,20,0,0,1253,7970.54,0.44,8.79,0.52,0,0.16,0
TXN_11609,ACC_654,121.73,6,Luxury_Goods,Domestic,2,1,0,197,6659.83,0.21,16.27,0.22,1,0.29,0
TXN_11610,ACC_361,64.45,8,Grocery,Domestic,18,0,1,950,7141.86,0.24,10.4,0.21,0,0.28,0
TXN_11611,ACC_190,61.21,4,Travel,International_LowRisk,19,0,0,2753,6354.28,0.16,5.18,0.23,1,0.08,0
TXN_11612,ACC_818,37.6,5,Travel,Domestic,20,0,1,3030,10278.56,0.18,13.43,0.41,0,0.05,0
TXN_11613,ACC_357,17.49,6,Electronics,Domestic,21,0,0,444,8918.46,0.4,11.51,0.55,0,0.11,0
TXN_11614,ACC_597,152.42,5,Grocery,Domestic,18,0,0,3228,6451.43,0.37,9.75,0.22,0,0.4,0
TXN_11615,ACC_599,640.88,35,Electronics,International_HighRisk,12,0,0,1597,9805.83,0.71,4.4,0.69,6,0.61,1
TXN_11616,ACC_143,91.03,2,Electronics,Domestic,20,0,0,3159,10655.56,0.37,13.75,0.3,0,0.37,0
TXN_11617,ACC_694,198.86,1,Electronics,Online_Unverified,13,0,0,3258,5923.87,0.29,7.5,0.53,0,0.21,0
TXN_11618,ACC_571,21.55,7,Electronics,Domestic,12,0,0,135,7362.05,0.23,6.9,0.31,0,0.32,0
TXN_11619,ACC_285,293.0,7,Grocery,Online_Unverified,3,1,0,3016,1729.77,0.37,15.44,0.38,0,0.34,0
TXN_11620,ACC_359,31.11,4,Utilities,International_LowRisk,11,0,0,3240,5369.48,0.32,9.72,0.27,0,0.17,0
TXN_11621,ACC_569,102.8,6,Electronics,International_LowRisk,5,1,1,3115,5670.17,0.23,11.83,0.36,0,0.06,0
TXN_11622,ACC_935,171.06,4,Grocery,Domestic,2,1,0,1282,9503.91,0.29,8.7,0.34,0,0.27,0
TXN_11623,ACC_839,137.61,3,Grocery,Domestic,19,0,0,858,6095.32,0.46,11.88,0.52,0,0.2,0
TXN_11624,ACC_824,58.01,3,Utilities,Domestic,14,0,0,1352,6133.51,0.23,15.62,0.54,2,0.02,1
TXN_11625,ACC_294,166.66,5,Electronics,Online_Unverified,22,0,0,2234,3913.76,0.23,7.82,0.2,0,0.31,0
TXN_11626,ACC_733,61.54,7,Electronics,Domestic,2,1,0,627,6667.75,0.43,6.09,0.2,1,0.07,0
TXN_11627,ACC_645,18.46,5,Utilities,Domestic,12,0,1,366,6866.03,0.27,15.33,0.59,0,0.26,0
TXN_11628,ACC_330,198.93,5,Utilities,Domestic,17,0,1,949,4516.95,0.34,5.14,0.26,0,0.25,0
TXN_11629,ACC_324,151.34,3,Grocery,Domestic,20,0,0,1028,6568.67,0.24,12.83,0.58,0,0.29,0
TXN_11630,ACC_978,5969.06,26,Electronics,International_HighRisk,13,0,0,1718,5775.0,0.66,8.13,0.74,2,0.68,1
TXN_11631,ACC_290,7394.21,20,Crypto_Exchange,Domestic,20,0,0,1101,5105.27,0.68,14.39,0.91,6,0.78,1
TXN_11632,ACC_823,53.52,6,Luxury_Goods,Domestic,8,0,0,991,8776.3,0.32,7.98,0.21,1,0.22,0
TXN_11633,ACC_465,52.22,4,Grocery,International_LowRisk,10,0,0,2401,4399.12,0.43,4.51,0.18,0,0.39,0
TXN_11634,ACC_903,76.88,4,Travel,International_LowRisk,17,0,0,2969,8192.24,0.36,10.27,0.11,0,0.37,0
TXN_11635,ACC_667,7733.09,9,Crypto_Exchange,Domestic,8,0,0,2564,7371.09,0.72,14.29,0.87,4,0.63,1
TXN_11636,ACC_548,20.15,8,Utilities,Domestic,5,1,1,265,6832.97,0.26,9.64,0.3,0,0.19,0
TXN_11637,ACC_588,2196.88,31,Wire_Transfer,Domestic,21,0,0,2363,6423.35,0.49,11.8,0.97,3,0.77,1
TXN_11638,ACC_358,6705.62,21,Gambling,International_LowRisk,22,0,0,3160,8137.53,0.61,8.68,0.79,6,0.74,1
TXN_11639,ACC_236,326.68,5,Travel,Domestic,14,0,0,2364,4722.28,0.19,11.74,0.15,0,0.33,0
TXN_11640,ACC_620,1042.94,26,Gambling,Domestic,17,0,0,3563,6180.5,0.58,12.46,0.65,3,0.8,1
TXN_11641,ACC_106,94.41,2,Travel,Domestic,11,0,0,2199,8258.03,0.28,15.35,0.54,0,0.39,0
TXN_11642,ACC_265,47.25,3,Luxury_Goods,Domestic,19,0,0,150,4607.02,0.49,7.52,0.25,0,0.36,0
TXN_11643,ACC_606,383.03,7,Luxury_Goods,Domestic,3,1,0,1591,3439.44,0.34,12.82,0.45,0,0.03,0
TXN_11644,ACC_241,1241.02,30,Crypto_Exchange,Domestic,9,0,0,3630,6255.13,0.83,4.36,0.73,4,0.82,1
TXN_11645,ACC_358,41.74,6,Utilities,Domestic,12,0,1,2622,8669.0,0.23,12.9,0.31,2,0.1,0
TXN_11646,ACC_562,119.09,1,Luxury_Goods,Domestic,0,1,0,272,6449.62,0.21,13.83,0.45,2,0.04,0
TXN_11647,ACC_197,49.53,6,Grocery,Online_Unverified,16,0,1,143,6864.2,0.45,5.78,0.28,0,0.17,0
TXN_11648,ACC_681,4770.31,27,Electronics,International_HighRisk,5,1,1,774,4428.08,0.65,15.59,0.79,4,0.95,1
TXN_11649,ACC_648,103.32,6,Grocery,Domestic,21,0,0,1835,4993.59,0.39,13.83,0.39,0,0.2,0
TXN_11650,ACC_890,71.78,1,Grocery,Domestic,14,0,1,3280,6272.82,0.46,15.1,0.42,1,0.05,0
TXN_11651,ACC_926,11567.37,13,Gambling,Online_Unverified,3,1,0,2153,5558.49,0.6,11.52,0.65,5,0.94,1
TXN_11652,ACC_271,3762.73,27,Gambling,Domestic,19,0,1,1892,8742.38,0.65,9.81,0.95,3,0.74,1
TXN_11653,ACC_774,734.64,2,Utilities,Domestic,14,0,0,1527,7614.82,0.33,13.86,0.19,0,0.2,0
TXN_11654,ACC_937,162.73,8,Utilities,International_LowRisk,1,1,0,2731,7764.43,0.46,6.43,0.53,0,0.11,0
TXN_11655,ACC_959,989.25,18,Electronics,International_HighRisk,2,1,0,2336,6715.4,0.81,12.08,0.94,5,0.98,1
TXN_11656,ACC_688,109.59,5,Luxury_Goods,Domestic,17,0,0,1864,8496.44,0.33,12.1,0.47,0,0.03,0
TXN_11657,ACC_399,2944.54,23,Gambling,Domestic,13,0,0,2042,5703.11,0.56,16.16,0.71,1,0.79,1
TXN_11658,ACC_206,34.94,5,Grocery,Domestic,12,0,0,2892,5606.71,0.36,5.92,0.4,0,0.12,0
TXN_11659,ACC_951,204.42,3,Grocery,Online_Unverified,9,0,0,3057,5486.73,0.25,9.23,0.22,0,0.32,0
TXN_11660,ACC_128,113.33,1,Grocery,Domestic,6,0,0,2832,6979.75,0.36,8.09,0.32,0,0.08,0
TXN_11661,ACC_856,5814.51,30,Utilities,International_HighRisk,16,0,0,908,5634.72,0.79,15.35,0.76,1,0.93,1
TXN_11662,ACC_201,69.15,2,Utilities,Domestic,7,0,0,2058,10871.46,0.31,8.31,0.35,0,0.12,0
TXN_11663,ACC_755,157.0,2,Electronics,Domestic,12,0,1,49,8328.15,0.49,8.93,0.53,1,0.31,0
TXN_11664,ACC_775,4456.25,34,Crypto_Exchange,International_HighRisk,5,1,0,1552,4525.91,0.74,15.91,0.98,2,0.79,1
TXN_11665,ACC_957,231.2,5,Utilities,Domestic,19,0,1,1761,5089.78,0.31,4.25,0.51,1,0.36,0
TXN_11666,ACC_827,3098.13,28,Wire_Transfer,International_LowRisk,6,0,0,1146,3800.79,0.84,15.39,0.82,6,0.8,1
TXN_11667,ACC_519,36.17,4,Electronics,Domestic,13,0,0,2029,6729.88,0.28,11.15,0.31,0,0.15,0
TXN_11668,ACC_110,245.09,3,Electronics,Domestic,22,0,0,943,9354.66,0.4,9.44,0.17,0,0.32,0
TXN_11669,ACC_217,56.89,6,Grocery,Online_Unverified,15,0,1,3061,8172.97,0.27,13.62,0.34,0,0.03,0
TXN_11670,ACC_797,48.69,5,Luxury_Goods,International_LowRisk,9,0,0,1101,4364.55,0.15,15.71,0.52,1,0.03,0
TXN_11671,ACC_222,3957.44,25,Utilities,International_HighRisk,6,0,0,852,5435.71,0.45,11.65,0.73,4,0.73,1
TXN_11672,ACC_230,36.86,4,Utilities,Domestic,15,0,1,1619,5722.86,0.25,4.44,0.4,0,0.22,0
TXN_11673,ACC_880,19.56,8,Electronics,Domestic,13,0,0,1840,5866.64,0.26,9.66,0.47,0,0.02,0
TXN_11674,ACC_142,101.31,6,Electronics,Domestic,6,0,0,88,9248.97,0.19,10.95,0.24,0,0.29,0
TXN_11675,ACC_449,1885.92,14,Wire_Transfer,Domestic,5,1,0,261,8109.87,0.65,13.25,0.86,6,0.77,1
TXN_11676,ACC_500,161.88,3,Utilities,Online_Unverified,16,0,1,1405,10880.83,0.46,9.4,0.44,0,0.22,0
TXN_11677,ACC_549,78.88,5,Grocery,Domestic,7,0,0,617,8163.0,0.17,15.91,0.39,0,0.31,0
TXN_11678,ACC_425,21.68,1,Grocery,International_LowRisk,13,0,0,725,8096.18,0.27,5.13,0.31,0,0.24,0
TXN_11679,ACC_429,114.24,1,Utilities,Domestic,3,1,0,2334,8227.85,0.36,15.32,0.15,0,0.2,0
TXN_11680,ACC_496,78.21,1,Luxury_Goods,Domestic,7,0,0,332,8038.27,0.25,5.99,0.53,0,0.38,1
TXN_11681,ACC_943,2500.67,29,Gambling,Online_Unverified,20,0,0,1614,6631.58,0.68,5.31,0.84,5,0.76,1
TXN_11682,ACC_560,7338.94,19,Gambling,Domestic,15,0,0,1893,9825.86,0.5,15.98,0.97,6,0.72,1
TXN_11683,ACC_590,833.98,15,Gambling,Domestic,17,0,0,1204,6069.61,0.73,15.61,0.67,2,0.69,0
TXN_11684,ACC_278,122.08,6,Travel,Domestic,8,0,0,1798,8786.8,0.25,8.43,0.52,0,0.26,0
TXN_11685,ACC_247,298.67,7,Grocery,Domestic,17,0,0,2596,6797.56,0.47,9.12,0.59,0,0.36,0
TXN_11686,ACC_515,577.64,7,Utilities,Domestic,23,1,0,1413,6157.49,0.34,8.02,0.38,0,0.19,0
TXN_11687,ACC_508,24.36,4,Grocery,Domestic,7,0,1,3608,7667.77,0.2,9.11,0.5,0,0.36,0
TXN_11688,ACC_902,50.17,7,Electronics,Online_Unverified,17,0,0,1287,9068.21,0.34,11.62,0.45,0,0.35,0
TXN_11689,ACC_244,26.46,7,Utilities,Domestic,14,0,0,919,7810.47,0.22,9.05,0.2,0,0.19,0
TXN_11690,ACC_260,42.95,8,Electronics,Online_Unverified,13,0,1,875,7013.99,0.41,14.86,0.54,0,0.26,0
TXN_11691,ACC_783,107.29,3,Grocery,Online_Unverified,21,0,0,2385,6999.22,0.27,15.61,0.17,0,0.3,0
TXN_11692,ACC_302,263.86,3,Grocery,Domestic,7,0,0,2023,1618.59,0.28,7.63,0.19,0,0.06,0
TXN_11693,ACC_881,129.47,2,Electronics,International_LowRisk,1,1,0,65,6685.26,0.38,6.6,0.58,0,0.36,0
TXN_11694,ACC_990,3103.25,19,Grocery,International_HighRisk,10,0,0,3075,8985.73,0.54,8.6,0.9,2,0.82,1
TXN_11695,ACC_254,69.31,6,Travel,Domestic,2,1,0,3422,4825.24,0.41,11.15,0.32,0,0.38,0
TXN_11696,ACC_446,284.66,3,Luxury_Goods,Domestic,3,1,0,652,8291.59,0.23,4.93,0.57,1,0.2,0
TXN_11697,ACC_221,281.47,8,Utilities,International_LowRisk,5,1,0,1181,6967.73,0.39,8.78,0.6,0,0.34,0
TXN_11698,ACC_355,342.19,2,Travel,International_LowRisk,4,1,0,585,8829.98,0.31,11.06,0.37,0,0.18,0
TXN_11699,ACC_584,91.3,6,Utilities,Domestic,0,1,0,2425,4384.33,0.31,4.04,0.54,1,0.03,0
TXN_11700,ACC_558,1484.98,18,Wire_Transfer,Online_Unverified,21,0,0,1545,7021.53,0.81,6.69,0.68,1,0.87,1
TXN_11701,ACC_170,42.47,3,Grocery,International_LowRisk,21,0,0,3269,7074.55,0.42,6.35,0.11,0,0.08,0
TXN_11702,ACC_301,55.3,2,Travel,Domestic,22,0,0,3304,8387.43,0.24,13.15,0.58,0,0.2,0
TXN_11703,ACC_736,2525.92,16,Wire_Transfer,Domestic,5,1,0,2132,5226.31,0.48,13.07,0.8,2,0.72,1
TXN_11704,ACC_386,23.5,3,Travel,Online_Unverified,0,1,0,1008,7982.03,0.46,14.12,0.2,0,0.38,0
TXN_11705,ACC_369,427.52,8,Utilities,Domestic,1,1,1,1393,6026.93,0.28,6.07,0.46,0,0.2,0
TXN_11706,ACC_233,14569.53,8,Wire_Transfer,Online_Unverified,0,1,0,1589,3876.9,0.7,10.73,0.84,3,0.64,1
TXN_11707,ACC_304,4298.41,16,Gambling,Domestic,1,1,0,1566,4728.57,0.56,4.14,0.83,6,0.65,1
TXN_11708,ACC_443,48.3,6,Utilities,Domestic,13,0,0,1448,5250.33,0.33,15.1,0.22,0,0.27,0
TXN_11709,ACC_665,157.01,2,Grocery,Domestic,2,1,0,1335,7416.78,0.31,8.55,0.29,0,0.16,0
TXN_11710,ACC_216,244.56,3,Grocery,Domestic,3,1,1,660,4290.45,0.28,6.62,0.41,0,0.31,0
TXN_11711,ACC_342,5738.76,31,Luxury_Goods,International_HighRisk,0,1,0,3594,7456.28,0.53,6.86,0.72,3,0.79,1
TXN_11712,ACC_732,104.75,6,Grocery,Domestic,14,0,0,463,5345.54,0.46,14.85,0.39,0,0.19,0
TXN_11713,ACC_157,86.98,3,Luxury_Goods,Domestic,23,1,0,405,10467.41,0.36,5.93,0.31,0,0.02,1
TXN_11714,ACC_910,139.8,6,Electronics,Domestic,22,0,1,819,8014.35,0.27,12.87,0.48,0,0.08,0
TXN_11715,ACC_302,20.89,5,Luxury_Goods,Domestic,22,0,1,2454,7570.92,0.23,11.34,0.45,0,0.17,0
TXN_11716,ACC_162,67.35,4,Utilities,Domestic,2,1,1,3627,8918.02,0.32,12.73,0.4,0,0.2,0
TXN_11717,ACC_293,83.24,6,Electronics,International_LowRisk,2,1,1,962,8596.41,0.15,13.93,0.21,0,0.09,0
TXN_11718,ACC_750,1291.81,17,Crypto_Exchange,Domestic,13,0,0,1777,4823.65,0.82,12.83,0.82,2,0.97,1
TXN_11719,ACC_356,4985.93,29,Crypto_Exchange,International_LowRisk,16,0,1,1182,4645.25,0.45,13.83,0.72,3,0.63,1
TXN_11720,ACC_872,64.67,1,Grocery,Domestic,15,0,0,3379,9076.87,0.21,8.26,0.17,0,0.33,0
TXN_11721,ACC_790,78.01,2,Luxury_Goods,International_LowRisk,0,1,0,3189,8520.76,0.18,4.83,0.48,0,0.15,0
TXN_11722,ACC_470,357.39,6,Electronics,International_LowRisk,2,1,0,3070,5608.49,0.25,8.66,0.14,0,0.39,0
TXN_11723,ACC_479,194.74,4,Utilities,International_LowRisk,10,0,0,728,7777.09,0.42,15.12,0.42,0,0.24,0
TXN_11724,ACC_461,4717.48,35,Utilities,International_HighRisk,10,0,0,1929,9895.25,0.65,4.69,0.79,4,0.68,1
TXN_11725,ACC_989,11325.74,20,Wire_Transfer,Domestic,4,1,0,130,6662.55,0.65,6.86,0.88,4,0.65,1
TXN_11726,ACC_994,30.56,6,Grocery,Domestic,20,0,1,3271,8857.69,0.33,16.08,0.23,0,0.15,0
TXN_11727,ACC_276,117.67,7,Grocery,Online_Unverified,6,0,1,1139,6312.19,0.32,14.86,0.43,0,0.36,0
TXN_11728,ACC_122,56.37,4,Utilities,Domestic,17,0,1,2994,8826.0,0.36,15.11,0.53,0,0.06,0
TXN_11729,ACC_545,10222.43,11,Gambling,Domestic,21,0,1,1354,8960.92,0.6,7.51,0.82,1,0.62,1
TXN_11730,ACC_822,112.65,8,Utilities,Domestic,7,0,0,1735,7554.96,0.43,11.58,0.17,0,0.29,0
